car_model,price,year_model,kms,colour,fuel_type,location,url_car
Suzuki Swift 1.4 automático,45.000.000,2016,"83,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1398834377-suzuki-swift-14-automatico-_JM#position=16&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift Híbrido 2022,60.900.000,2022,"38,000",Gris,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1398272473-suzuki-swift-hibrido-2022-_JM#position=17&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift 1.4 Gl,39.500.000,2015,"87,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2232898776-suzuki-swift-2015-14-gl-_JM#position=18&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift Sedán Dzire ,49.500.000,2022,"26,000",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2232205232-suzuki-swift-sedan-dzire-_JM#position=19&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift Sedán Dzire Automático,46.000.000,2020,"54,000",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-1396541283-suzuki-swift-sedan-dzire-automatico-_JM#position=20&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift Sedán Dzire,46.800.000,2023,"34,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2221545478-suzuki-swift-sedan-dzire-_JM#position=21&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift 1.4 Gl,42.000.000,2016,"73,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2217618550-suzuki-swift-2016-14-gl-_JM#position=22&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift 1.2 Hibrido,69.000.000,2023,"34,000",Azul,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1403644697-suzuki-swift-12-hibrido-_JM#position=23&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift 1.2 Dzire Ga,49.500.000,2022,"18,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1394410347-suzuki-swift-2022-12-dzire-ga-_JM#position=24&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift Live 1.2l,36.000.000,2016,"39,500",Negro,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1399162967-suzuki-swift-12-mt-_JM#position=25&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
