car_model,price,year_model,kms,colour,fuel_type,location,url_car
Renault Duster 1.6 Zen,66.500.000,2021,"27,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1403003061-renault-duster-zen-16-mt-27000-km-de-placa-jmm284-_JM#position=34&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Oroch Intens 4x4 1.3 Mt Blanco 2023 Placa Kxt163,102.000.000,2023,"2,400",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1399679141-renault-oroch-intens-4x4-13-mt-blanco-2023-placa-kxt163-_JM#position=35&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 1.3 Intense Cvt,90.500.000,2023,"11,000",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2247248398-renault-duster-modelo-2023-motor-13-turbo-de-placa-lmr132-_JM#position=36&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 1.3 T Iconic Cvt,86.500.000,2024,"14,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1398882691-renault-duster-13t-iconic-cvt-_JM#position=37&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 1.6 Expression Mecánica,44.900.000,2015,"104,000",Negro,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1394262009-renault-duster-2015-16-expression-_JM#position=38&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
"Renault Duster Dynamique Mec 2,0 4x2",46.800.000,2014,"83,879",Verde,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2215590034-renault-duster-dynamique-2014-_JM#position=39&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 2.0 Dynamique 4x2,42.900.000,2016,"103,204",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1404262655-renault-duster-dynamique-modelo-2016-_JM#position=40&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 2.0 Dynamique,57.900.000,2018,"68,200",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2211820648-renault-duster-dynamique-2018-_JM#position=41&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster Dynamique 4*4 Modelo 2019 Placa Emv658,63.500.000,2019,"74,000",Dorado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2211771430-renault-duster-dynamique-44-modelo-2019-placa-emv658-_JM#position=42&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster Intens 4x2,75.900.000,2022,"55,300",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1391929307-renault-duster-intens-4x2-2022-unico-dueno-_JM#position=43&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 2.0 Dynamique 4x4 Mt,69.900.000,2018,"24,000",Negro,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1401880629-renault-duster-_JM#position=44&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster Intens Dakar 2018,54.800.0001% OFF,2018,"80,563",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1389616715-renault-duster-intens-dakar-2018-_JM#position=45&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster Oroch 2.0 Dynamique,69.000.000,2019,"105,000",Blanco,Gasolina,Cundinamarca,https://articulo.tucarro.com.co/MCO-1400491129-renault-duster-oroch-20-dynamique-_JM#position=46&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster Oroch INTENS 2.0 MT,70.500.000,2020,"80,225",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2191132836-renault-oroch-intens-4x2-20-mt-gris-2020-gtq636-_JM#position=47&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 1.6 Expression Mecánica,49.000.000,2016,"68,100",Negro,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1397528019-renault-duster-expression-_JM#position=48&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster DINAMIQUE 2.0 MT 4*4,69.000.000,2020,"58,950",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1379620901-renault-duster-dynamique-20-4x4-mt-blanco-2020-fvp861-_JM#position=1&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster Oroch 2.0 Intens 4x4,77.900.000,2021,"53,500",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2215550696-renault-duster-oroch-20-intens-4x4-_JM#position=2&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster 1.6 Zen,74.200.000,2022,"12,527",Gris,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-1400546941-renault-duster-zen-modelo-2022-_JM#position=3&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster ICONIC 1.3T CVT,102.800.000,2024,0,Marrón,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1389472781-renault-duster-iconic-13-turbo-automatica-jp-_JM#position=4&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster Intens 4x4 Mecánica,88.900.000,2023,"33,200",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1402445401-renault-duster-intens-4x4-mecanica-_JM#position=5&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster Polar Mt 4x4 Mod 2020,59.900.000,2020,"43,000",Blanco,Gasolina,Norte De Santander,https://articulo.tucarro.com.co/MCO-1402272923-renault-duster-polar-mt-4x4-mod-2020-_JM#position=6&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster 50 Años / Modelo 2020,56.800.000,2020,"99,000",Blanco,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-1396378521-renault-duster-50-anos-modelo-2020-_JM#position=7&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster 2.0 Dynamique 4x2,41.600.000,2013,"78,901",Negro,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1399737687-renault-duster-20-dinamique-automatica-4x2-_JM#position=8&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster Oroch 2022,77.000.000,2022,"64,000",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1390142951-renault-duster-oroch-2022-_JM#position=9&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster DYNAMIQUE 4X4 2000CC MT AA,46.000.000,2016,"105,000",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1400637863-renault-duster-dynamique-4x4-2000cc-mt-aa-_JM#position=10&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster Zen,84.900.000,2024,0,Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2160829476-renault-duster-unique-mf-_JM#position=11&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster Zen,79.900.0004% OFF,2022,"9,843",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2246824290-renault-duster-zen-2022-_JM#position=12&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster Automatica,58.000.000,2019,"70,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2240566322-renault-duster-automatica-20l-dynamique-_JM#position=13&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster  4x2 1600cc Mt Aa,71.000.000,2022,"74,500",Blanco,Gasolina y gas,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2235654868-renault-duster-4x2-1600cc-mt-aa-_JM#position=14&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster Duster dynamic Intens 4x4,56.300.000,2020,"102,000",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2228716748-duster-dynamic-intens-4x4-_JM#position=15&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster  4x4 1300cc Mt Aa,89.000.000,2024,"1,300",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1395567813-renault-duster-4x4-1300cc-mt-aa-_JM#position=16&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster 1.6 Mt,64.900.000,2022,"74,100",Blanco,Gasolina y gas,Antioquia,https://articulo.tucarro.com.co/MCO-2211808566-renault-duster-zen-mt-2022-_JM#position=17&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster 1.6 Expression Mecánica,42.900.000,2013,"116,200",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1387810111-renault-duster-16-expression-4x2-modelo-2013-mecanico-_JM#position=18&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster 1.6 Dynamique Mecánica,61.990.000,2020,"54,500",Blanco,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2177469272-renault-duster-2020-16-dynamique-mec-2020-_JM#position=19&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster  4x2 1600cc Mt Aa,62.000.000,2020,"111,900",Blanco,Gasolina y gas,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2232441414-renault-duster-4x2-1600cc-mt-aa-_JM#position=20&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster 1.6 Zen,79.000.000,2023,"21,180",Gris,Gasolina,Cundinamarca,https://articulo.tucarro.com.co/MCO-2268683620-renault-duster-16-zen-_JM#position=21&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster 1.6 Intense Mt,77.900.000,2022,"24,489",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1397550499-renault-duster-intens-13t-aut-_JM#position=22&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster  4x2 1600cc Mt Aa,60.000.000,2020,"226,000",Blanco,Gasolina y gas,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1394269689-renault-duster-4x2-1600cc-mt-aa-_JM#position=23&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
Renault Duster 1.3 T Iconic Cvt,89.500.000,2023,"7,700",Marrón,Gasolina,Atlántico,https://articulo.tucarro.com.co/MCO-1395823739-renault-duster-iconic-2023-_JM#position=24&search_layout=grid&type=item&tracking_id=e16277e9-e162-4088-861e-033d97f455ce
